-13.4000000000000003552714	3.2000000000000001776357	-61.836876	-61.836876	0.000000	1.000000
-13.4000000000000003552714	3.2000000000000001776357	-61.836876	-61.836876	0.299000	1.000000
-13.4000000000000003552714	3.2000000000000001776357	-61.836876	-61.836876	0.299000	1.000000
-13.5686818381440268410643	3.2000000000000001776357	-56.153301	-56.153301	0.299000	1.000000
-13.5686818381440268410643	3.2000000000000001776357	-56.153301	-56.153301	0.299000	1.000000
-13.5686818381440268410643	2.9047535974681188974955	-56.034247	-56.034247	0.299000	1.000000
-13.5686818381440268410643	2.9047535974681188974955	-56.034247	-56.034247	0.299000	1.000000
-13.5686818381440268410643	2.9047535974681188974955	-56.034247	-56.034247	0.299000	1.000000
-13.4658138576096533256532	2.9047535974681188974955	-55.990319	-55.990319	0.299000	1.000000
-13.4658138576096533256532	2.8404089203062339308303	-55.012017	-55.012017	0.299000	1.000000
-13.4658138576096533256532	2.8404089203062339308303	-55.012017	-55.012017	0.299000	1.000000
-13.4658138576096533256532	2.8913665650142954532953	-55.633436	-55.633436	0.299000	1.000000
-13.4961083842110571850981	2.8406823808191394853395	-54.155429	-54.155429	0.299000	1.000000
-13.4445594543833735201588	2.8406823808191394853395	-55.850906	-55.850906	0.299000	1.000000
-13.4445594543833735201588	2.8406823808191394853395	-55.850906	-55.850906	0.299000	1.000000
-13.4445594543833735201588	2.8406823808191394853395	-55.850906	-55.850906	0.299000	1.000000
-13.4694353934693502594655	2.8265053558566091140847	-54.954724	-54.954724	0.299000	1.000000
-13.4694353934693502594655	2.8265053558566091140847	-54.954724	-54.954724	0.299000	1.000000
-13.4694353934693502594655	2.8265053558566091140847	-54.954724	-54.954724	0.299000	1.000000
-13.4694353934693502594655	2.8265053558566091140847	-54.954724	-54.954724	0.299000	1.000000
-13.4694353934693502594655	2.8265053558566091140847	-54.954724	-54.954724	0.299000	1.000000
-13.4694353934693502594655	2.8265053558566091140847	-54.954724	-54.954724	0.299000	1.000000
-13.4694353934693502594655	2.8476776850769645044181	-54.884464	-54.884464	0.299000	1.000000
-13.4694353934693502594655	2.8708848207674431129988	-55.056369	-55.056369	0.299000	1.000000
-13.4694353934693502594655	2.8708848207674431129988	-55.056369	-55.056369	0.299000	1.000000
-13.4605602221358449099853	2.8461847192610210122155	-55.266141	-55.266141	0.299000	1.000000
-13.4605602221358449099853	2.8461847192610210122155	-55.266141	-55.266141	0.299000	1.000000
-13.4605602221358449099853	2.8461847192610210122155	-55.266141	-55.266141	0.299000	1.000000
-13.4605602221358449099853	2.8597572413488823173111	-55.341049	-55.341049	0.299000	1.000000
-13.4605602221358449099853	2.8188211009892563119195	-55.202982	-55.202982	0.299000	1.000000
-13.4605602221358449099853	2.8188211009892563119195	-55.202982	-55.202982	0.299000	1.000000
-13.4605602221358449099853	2.9924437426503232018149	-56.410854	-56.410854	0.299000	1.000000
-13.4605602221358449099853	2.9924437426503232018149	-56.410854	-56.410854	0.299000	1.000000
-13.4605602221358449099853	2.6867474992948627843248	-54.374830	-54.374830	0.299000	1.000000
-13.4608219470579069110272	2.6867474992948627843248	-54.385845	-54.385845	0.299000	1.000000
-13.4608219470579069110272	2.6867474992948627843248	-54.385845	-54.385845	0.299000	1.000000
-13.4608219470579069110272	2.7746016256125294319190	-54.694047	-54.694047	0.299000	1.000000
-13.4608219470579069110272	2.7746016256125294319190	-54.694047	-54.694047	0.299000	1.000000
-13.4608219470579069110272	2.7746016256125294319190	-54.694047	-54.694047	0.299000	1.000000
-13.4739922699582006515584	2.8144179033760821084797	-54.888101	-54.888101	0.299000	1.000000
-13.4739922699582006515584	2.8144179033760821084797	-54.888101	-54.888101	0.299000	1.000000
-13.4739922699582006515584	2.8144179033760821084797	-54.888101	-54.888101	0.299000	1.000000
-13.4739922699582006515584	2.6970283369101570869475	-54.359804	-54.359804	0.299000	1.000000
-13.4739922699582006515584	2.6970283369101570869475	-54.359804	-54.359804	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4724412424005990374098	2.6970283369101570869475	-54.340009	-54.340009	0.299000	1.000000
-13.4549728975157592003598	2.7477057531749560226331	-54.231182	-54.231182	0.299000	1.000000
-13.4549728975157592003598	2.7477057531749560226331	-54.231182	-54.231182	0.299000	1.000000
-13.4549728975157592003598	2.7988718901765241575674	-55.505966	-55.505966	0.299000	1.000000
-13.4218493345593579135766	2.7988718901765241575674	-56.521989	-56.521989	0.299000	1.000000
-13.4218493345593579135766	2.7988718901765241575674	-56.521989	-56.521989	0.299000	1.000000
-13.4218493345593579135766	2.7458117851383856411474	-56.511962	-56.511962	0.299000	1.000000
-13.4218493345593579135766	2.7458117851383856411474	-56.511962	-56.511962	0.299000	1.000000
-13.4218493345593579135766	2.7458117851383856411474	-56.511962	-56.511962	0.299000	1.000000
-13.4218493345593579135766	2.7458117851383856411474	-56.511962	-56.511962	0.299000	1.000000
-13.4218493345593579135766	2.7458117851383856411474	-56.511962	-56.511962	0.299000	1.000000
-13.3351526240354125718568	2.7458117851383856411474	-58.491599	-58.491599	0.299000	1.000000
-13.3351526240354125718568	2.7458117851383856411474	-58.491599	-58.491599	0.299000	1.000000
-13.3351526240354125718568	2.7458117851383856411474	-58.491599	-58.491599	0.299000	1.000000
-13.3351526240354125718568	2.7316433113629150497559	-58.558939	-58.558939	0.299000	1.000000
-13.3351526240354125718568	2.7316433113629150497559	-58.558939	-58.558939	0.299000	1.000000
-13.3351526240354125718568	2.7316433113629150497559	-58.558939	-58.558939	0.299000	1.000000
-13.5401849509481611022466	2.7316433113629150497559	-56.380993	-56.380993	0.299000	1.000000
-13.5401849509481611022466	2.7079299783093295772574	-56.902445	-56.902445	0.299000	1.000000
-13.5401849509481611022466	3.0080745619904187826421	-55.750973	-55.750973	0.299000	1.000000
-13.5401849509481611022466	2.7702986329119014818900	-55.453704	-55.453704	0.299000	1.000000
-13.5401849509481611022466	2.7610443483402526965165	-55.634581	-55.634581	0.299000	1.000000
-13.5401849509481611022466	2.7610443483402526965165	-55.634581	-55.634581	0.299000	1.000000
-13.5255404910634791093571	2.7610443483402526965165	-54.798302	-54.798302	0.299000	1.000000
